ECID,dut,Speedo,Temp,Vmin,valid,Chip,Model,Pipe,Guess,Error
TSMC-U8C589-23_x2_y5,vrl-cs-bg-122,2176,0,0.73,good,GB100,QuadraticVMin,Only: valid = good,0.7307457321306058,-0.0007457321306058029
TSMC-U8C589-25_x3_y4,vrl-cs-bg-122,2205,0,0.72,good,GB100,QuadraticVMin,Only: valid = good,0.7241962270584421,-0.004196227058442137
TSMC-U8C586-08_x8_y4,vrl-cs-sc-54,2212,105,0.72,good,GB100,QuadraticVMin,Only: valid = good,0.7186679441469093,0.0013320558530907078
TSMC-U8C586-08_x5_y5,vrl-cs-sc-54,2231,105,0.72,good,GB100,QuadraticVMin,Only: valid = good,0.7096303367650973,0.010369663234902626
TSMC-U8C586-08_x8_y4,vrl-cs-sc-54,2212,70,0.72,good,GB100,QuadraticVMin,Only: valid = good,0.7202958937388177,-0.00029589373881777625
TSMC-U8C586-08_x5_y5,vrl-cs-sc-54,2231,70,0.72,good,GB100,QuadraticVMin,Only: valid = good,0.7112283257574021,0.008771674242597838
TSMC-U8C586-08_x8_y4,vrl-cs-sc-54,2212,35,0.72,good,GB100,QuadraticVMin,Only: valid = good,0.7214116016257931,-0.001411601625793124
TSMC-U8C586-08_x5_y5,vrl-cs-sc-54,2231,35,0.72,good,GB100,QuadraticVMin,Only: valid = good,0.7123501602420665,0.00764983975793343
TSMC-U8C586-08_x8_y4,vrl-cs-sc-54,2212,0,0.72,good,GB100,QuadraticVMin,Only: valid = good,0.7220150678078353,-0.0020150678078353357
TSMC-U8C586-08_x5_y5,vrl-cs-sc-54,2231,0,0.72,good,GB100,QuadraticVMin,Only: valid = good,0.7129958402190923,0.007004159780907626
