ECID,dut,Speedo,Temp,Vmin,valid,Chip,Model,Pipe,Guess,Error
TSMC-U8C586-07_x3_y6,vrl-cs-bg-137,2049,35,0.87,good,GB100,QuadraticVMin,Only: valid = good,0.8716568111778449,-0.0016568111778448857
TSMC-U8C586-07_x4_y3,vrl-cs-bg-137,2045,0,0.88,good,GB100,QuadraticVMin,Only: valid = good,0.8538703771845109,0.02612962281548914
TSMC-U8C586-07_x3_y6,vrl-cs-bg-137,2049,0,0.86,good,GB100,QuadraticVMin,Only: valid = good,0.8540411341386216,0.005958865861378393
TSMC-U8C590-06_x4_y5,vrl-cs-sc-106,2167,105,0.81,good,GB100,QuadraticVMin,Only: valid = good,0.8635753023607842,-0.053575302360784116
TSMC-U8C590-06_x3_y4,vrl-cs-sc-106,2154,105,0.82,good,GB100,QuadraticVMin,Only: valid = good,0.8659898295651287,-0.04598982956512876
TSMC-U8C590-06_x4_y5,vrl-cs-sc-106,2167,70,0.87,good,GB100,QuadraticVMin,Only: valid = good,0.8507365794499357,0.019263420550064247
TSMC-U8C590-06_x3_y4,vrl-cs-sc-106,2154,70,0.89,good,GB100,QuadraticVMin,Only: valid = good,0.8531082931760052,0.036891706823994785
TSMC-U8C590-06_x4_y5,vrl-cs-sc-106,2167,35,0.85,good,GB100,QuadraticVMin,Only: valid = good,0.8379409567162464,0.012059043283753623
TSMC-U8C590-06_x3_y4,vrl-cs-sc-106,2154,35,0.85,good,GB100,QuadraticVMin,Only: valid = good,0.840765955202377,0.00923404479762302
TSMC-U8C590-06_x4_y5,vrl-cs-sc-106,2167,0,0.84,good,GB100,QuadraticVMin,Only: valid = good,0.8251884341597173,0.014811565840282648
TSMC-U8C590-06_x3_y4,vrl-cs-sc-106,2154,0,0.83,good,GB100,QuadraticVMin,Only: valid = good,0.828962815644247,0.0010371843557529514
TSMC-U8C589-23_x2_y5,vrl-cs-bg-106,2176,105,0.82,good,GB100,QuadraticVMin,Only: valid = good,0.8604704528397102,-0.04047045283971029
TSMC-U8C589-25_x3_y4,vrl-cs-bg-106,2205,105,0.83,good,GB100,QuadraticVMin,Only: valid = good,0.8509662194646661,-0.020966219464666147
TSMC-U8C589-23_x2_y5,vrl-cs-bg-106,2176,70,0.85,good,GB100,QuadraticVMin,Only: valid = good,0.85017057605718,-0.00017057605718007185
