ECID,dut,Speedo,Temp,Vmin,valid,Chip,Model,Pipe,Guess,Error
TSMC-U8C586-07_x4_y3,vrl-cs-bg-102,2045,70,0.72,good,GB100,QuadraticVMin,Only: valid = good,0.7136963578062665,0.006303642193733472
TSMC-U8C586-07_x3_y6,vrl-cs-bg-102,2049,70,0.72,good,GB100,QuadraticVMin,Only: valid = good,0.7131938033212097,0.006806196678790233
TSMC-U8C586-07_x4_y3,vrl-cs-bg-137,2045,35,0.73,good,GB100,QuadraticVMin,Only: valid = good,0.7149342917588943,0.015065708241105646
TSMC-U8C586-07_x3_y6,vrl-cs-bg-137,2049,35,0.72,good,GB100,QuadraticVMin,Only: valid = good,0.7150093412521106,0.004990658747889398
TSMC-U8C586-07_x4_y3,vrl-cs-bg-137,2045,0,0.73,good,GB100,QuadraticVMin,Only: valid = good,0.7185153506722592,0.011484649327740737
TSMC-U8C586-07_x3_y6,vrl-cs-bg-137,2049,0,0.72,good,GB100,QuadraticVMin,Only: valid = good,0.7191599421795343,0.0008400578204657005
TSMC-U8C590-06_x4_y5,vrl-cs-sc-106,2167,105,0.7,good,GB100,QuadraticVMin,Only: valid = good,0.6942110829743258,0.0057889170256741895
TSMC-U8C590-06_x3_y4,vrl-cs-sc-106,2154,105,0.7,good,GB100,QuadraticVMin,Only: valid = good,0.6957568546280426,0.0042431453719573575
TSMC-U8C590-06_x4_y5,vrl-cs-sc-106,2167,70,0.69,good,GB100,QuadraticVMin,Only: valid = good,0.7002709338425075,-0.010270933842507546
TSMC-U8C590-06_x3_y4,vrl-cs-sc-106,2154,70,0.7,good,GB100,QuadraticVMin,Only: valid = good,0.7008147766650239,-0.0008147766650239419
TSMC-U8C590-06_x4_y5,vrl-cs-sc-106,2167,35,0.7,good,GB100,QuadraticVMin,Only: valid = good,0.7084257794716085,-0.008425779471608497
TSMC-U8C590-06_x3_y4,vrl-cs-sc-106,2154,35,0.7,good,GB100,QuadraticVMin,Only: valid = good,0.7082330720892926,-0.008233072089292692
TSMC-U8C590-06_x4_y5,vrl-cs-sc-106,2167,0,0.7,good,GB100,QuadraticVMin,Only: valid = good,0.7186756198616302,-0.018675619861630244
TSMC-U8C590-06_x3_y4,vrl-cs-sc-106,2154,0,0.7,good,GB100,QuadraticVMin,Only: valid = good,0.7180117409008488,-0.018011740900848894
TSMC-U8C589-23_x2_y5,vrl-cs-bg-106,2176,105,0.69,good,GB100,QuadraticVMin,Only: valid = good,0.6940810441356198,-0.004081044135619827
TSMC-U8C589-25_x3_y4,vrl-cs-bg-106,2205,105,0.73,good,GB100,QuadraticVMin,Only: valid = good,0.6863385407654811,0.04366145923451892
TSMC-U8C589-23_x2_y5,vrl-cs-bg-106,2176,70,0.69,good,GB100,QuadraticVMin,Only: valid = good,0.700081257164664,-0.010081257164664015
TSMC-U8C589-25_x3_y4,vrl-cs-bg-106,2205,70,0.68,good,GB100,QuadraticVMin,Only: valid = good,0.6899092409059167,-0.009909240905916605
TSMC-U8C589-23_x2_y5,vrl-cs-bg-122,2176,35,0.7,good,GB100,QuadraticVMin,Only: valid = good,0.7084619674209194,-0.008461967420919425
TSMC-U8C589-25_x3_y4,vrl-cs-bg-122,2205,35,0.78,good,GB100,QuadraticVMin,Only: valid = good,0.6932729216091692,0.08672707839083083
TSMC-U8C589-23_x2_y5,vrl-cs-bg-122,2176,0,0.7,good,GB100,QuadraticVMin,Only: valid = good,0.7192231749043874,-0.019223174904387408
TSMC-U8C589-25_x3_y4,vrl-cs-bg-122,2205,0,0.83,good,GB100,QuadraticVMin,Only: valid = good,0.6964295828752397,0.13357041712476025
TSMC-U8C586-08_x8_y4,vrl-cs-sc-54,2212,105,0.68,good,GB100,QuadraticVMin,Only: valid = good,0.695370577507779,-0.015370577507778926
TSMC-U8C586-08_x5_y5,vrl-cs-sc-54,2231,105,0.69,good,GB100,QuadraticVMin,Only: valid = good,0.6950221172198754,-0.005022117219875444
TSMC-U8C586-08_x8_y4,vrl-cs-sc-54,2212,70,0.68,good,GB100,QuadraticVMin,Only: valid = good,0.7045249030126985,-0.024524903012698496
TSMC-U8C586-08_x5_y5,vrl-cs-sc-54,2231,70,0.69,good,GB100,QuadraticVMin,Only: valid = good,0.7054092917910797,-0.015409291791079749
TSMC-U8C586-08_x8_y4,vrl-cs-sc-54,2212,35,0.68,good,GB100,QuadraticVMin,Only: valid = good,0.7157088307619093,-0.03570883076190923
TSMC-U8C586-08_x5_y5,vrl-cs-sc-54,2231,35,0.7,good,GB100,QuadraticVMin,Only: valid = good,0.7180492410062929,-0.018049241006292904
TSMC-U8C586-08_x8_y4,vrl-cs-sc-54,2212,0,0.69,good,GB100,QuadraticVMin,Only: valid = good,0.7289223607554147,-0.038922360755414775
TSMC-U8C586-08_x5_y5,vrl-cs-sc-54,2231,0,0.7,good,GB100,QuadraticVMin,Only: valid = good,0.732941964865514,-0.03294196486551404
