ECID,dut,Speedo,Temp,Vmin,valid,Chip,Model,Pipe,Guess,Error
TSMC-U8C590-06_x4_y5,vrl-cs-sc-106,2167,35,0.7,good,GB100,QuadraticVMin,Only: valid = good,0.7035056924391627,-0.0035056924391627664
TSMC-U8C590-06_x3_y4,vrl-cs-sc-106,2154,35,0.7,good,GB100,QuadraticVMin,Only: valid = good,0.7071618918970146,-0.0071618918970146606
TSMC-U8C590-06_x4_y5,vrl-cs-sc-106,2167,0,0.71,good,GB100,QuadraticVMin,Only: valid = good,0.706413729606231,0.00358627039376902
TSMC-U8C590-06_x3_y4,vrl-cs-sc-106,2154,0,0.71,good,GB100,QuadraticVMin,Only: valid = good,0.7100172715231818,-1.7271523181872084e-05
TSMC-U8C589-23_x2_y5,vrl-cs-bg-106,2176,105,0.69,good,GB100,QuadraticVMin,Only: valid = good,0.6907726284781606,-0.0007726284781606196
TSMC-U8C589-25_x3_y4,vrl-cs-bg-106,2205,105,0.69,good,GB100,QuadraticVMin,Only: valid = good,0.680327353856375,0.009672646143624952
TSMC-U8C589-23_x2_y5,vrl-cs-bg-106,2176,70,0.68,good,GB100,QuadraticVMin,Only: valid = good,0.6973375443563201,-0.017337544356320067
TSMC-U8C589-25_x3_y4,vrl-cs-bg-106,2205,70,0.69,good,GB100,QuadraticVMin,Only: valid = good,0.686901305342372,0.0030986946576279095
TSMC-U8C589-23_x2_y5,vrl-cs-bg-122,2176,35,0.7,good,GB100,QuadraticVMin,Only: valid = good,0.7019837629058556,-0.0019837629058556683
TSMC-U8C589-25_x3_y4,vrl-cs-bg-122,2205,35,0.7,good,GB100,QuadraticVMin,Only: valid = good,0.6917998783891681,0.008200121610831834
TSMC-U8C589-23_x2_y5,vrl-cs-bg-122,2176,0,0.7,good,GB100,QuadraticVMin,Only: valid = good,0.7047112841267698,-0.004711284126769799
TSMC-U8C589-25_x3_y4,vrl-cs-bg-122,2205,0,0.7,good,GB100,QuadraticVMin,Only: valid = good,0.6950230729967659,0.004976927003234044
TSMC-U8C586-08_x8_y4,vrl-cs-sc-54,2212,105,0.68,good,GB100,QuadraticVMin,Only: valid = good,0.6806644998050415,-0.000664499805041463
TSMC-U8C586-08_x5_y5,vrl-cs-sc-54,2231,105,0.68,good,GB100,QuadraticVMin,Only: valid = good,0.6670676795063919,0.012932320493608152
TSMC-U8C586-08_x8_y4,vrl-cs-sc-54,2212,70,0.68,good,GB100,QuadraticVMin,Only: valid = good,0.6877803192150314,-0.007780319215031306
TSMC-U8C586-08_x5_y5,vrl-cs-sc-54,2231,70,0.69,good,GB100,QuadraticVMin,Only: valid = good,0.6730683227263672,0.01693167727363276
TSMC-U8C586-08_x8_y4,vrl-cs-sc-54,2212,35,0.68,good,GB100,QuadraticVMin,Only: valid = good,0.6929384320139782,-0.012938432013978152
TSMC-U8C586-08_x5_y5,vrl-cs-sc-54,2231,35,0.69,good,GB100,QuadraticVMin,Only: valid = good,0.6774688768686268,0.012531123131373167
TSMC-U8C586-08_x8_y4,vrl-cs-sc-54,2212,0,0.69,good,GB100,QuadraticVMin,Only: valid = good,0.696138838201882,-0.006138838201882102
TSMC-U8C586-08_x5_y5,vrl-cs-sc-54,2231,0,0.7,good,GB100,QuadraticVMin,Only: valid = good,0.680269341933168,0.01973065806683194
