ECID,dut,Speedo,Temp,Vmin,valid,Chip,Model,Pipe,Guess,Error
TSMC-U8C586-07_x3_y6,vrl-cs-bg-137,2049,0,0.82,good,GB100,QuadraticVMin,Only: valid = good,0.8154635589943648,0.004536441005635106
TSMC-U8C590-06_x4_y5,vrl-cs-sc-106,2167,105,0.78,good,GB100,QuadraticVMin,Only: valid = good,0.7928390663150744,-0.012839066315074366
TSMC-U8C590-06_x3_y4,vrl-cs-sc-106,2154,105,0.78,good,GB100,QuadraticVMin,Only: valid = good,0.797293039509174,-0.017293039509173935
TSMC-U8C590-06_x4_y5,vrl-cs-sc-106,2167,70,0.79,good,GB100,QuadraticVMin,Only: valid = good,0.7907011166703914,-0.0007011166703914107
TSMC-U8C590-06_x3_y4,vrl-cs-sc-106,2154,70,0.79,good,GB100,QuadraticVMin,Only: valid = good,0.7949806122480991,-0.004980612248099092
TSMC-U8C590-06_x4_y5,vrl-cs-sc-106,2167,35,0.79,good,GB100,QuadraticVMin,Only: valid = good,0.7894796951976428,0.0005203048023572077
TSMC-U8C590-06_x3_y4,vrl-cs-sc-106,2154,35,0.79,good,GB100,QuadraticVMin,Only: valid = good,0.7936113257433339,-0.003611325743333893
TSMC-U8C590-06_x4_y5,vrl-cs-sc-106,2167,0,0.79,good,GB100,QuadraticVMin,Only: valid = good,0.7891748018968296,0.0008251981031703881
TSMC-U8C590-06_x3_y4,vrl-cs-sc-106,2154,0,0.79,good,GB100,QuadraticVMin,Only: valid = good,0.7931851799948784,-0.003185179994878329
TSMC-U8C589-23_x2_y5,vrl-cs-bg-106,2176,105,0.79,good,GB100,QuadraticVMin,Only: valid = good,0.7889459771700009,0.0010540228299991128
TSMC-U8C589-25_x3_y4,vrl-cs-bg-106,2205,105,0.78,good,GB100,QuadraticVMin,Only: valid = good,0.7790726566669011,0.0009273433330989622
TSMC-U8C589-23_x2_y5,vrl-cs-bg-106,2176,70,0.78,good,GB100,QuadraticVMin,Only: valid = good,0.7882067064276845,-0.008206706427684507
TSMC-U8C589-25_x3_y4,vrl-cs-bg-106,2205,70,0.78,good,GB100,QuadraticVMin,Only: valid = good,0.7781640177008069,0.0018359822991931285
TSMC-U8C589-23_x2_y5,vrl-cs-bg-122,2176,35,0.78,good,GB100,QuadraticVMin,Only: valid = good,0.7878202970751966,-0.007820297075196603
TSMC-U8C589-25_x3_y4,vrl-cs-bg-122,2205,35,0.78,good,GB100,QuadraticVMin,Only: valid = good,0.7778708106475869,0.00212918935241313
TSMC-U8C589-23_x2_y5,vrl-cs-bg-122,2176,0,0.78,good,GB100,QuadraticVMin,Only: valid = good,0.7877867491125381,-0.007786749112538072
TSMC-U8C589-25_x3_y4,vrl-cs-bg-122,2205,0,0.78,good,GB100,QuadraticVMin,Only: valid = good,0.7781930355072422,0.0018069644927578565
TSMC-U8C586-08_x8_y4,vrl-cs-sc-54,2212,105,0.78,good,GB100,QuadraticVMin,Only: valid = good,0.77582001886885,0.0041799811311500346
TSMC-U8C586-08_x5_y5,vrl-cs-sc-54,2231,105,0.78,good,GB100,QuadraticVMin,Only: valid = good,0.7667220480042012,0.013277951995798842
TSMC-U8C586-08_x8_y4,vrl-cs-sc-54,2212,70,0.78,good,GB100,QuadraticVMin,Only: valid = good,0.7750237035822516,0.004976296417748438
TSMC-U8C586-08_x5_y5,vrl-cs-sc-54,2231,70,0.77,good,GB100,QuadraticVMin,Only: valid = good,0.7674327210843312,0.002567278915668769
TSMC-U8C586-08_x8_y4,vrl-cs-sc-54,2212,35,0.78,good,GB100,QuadraticVMin,Only: valid = good,0.7748471063822802,0.005152893617719867
TSMC-U8C586-08_x5_y5,vrl-cs-sc-54,2231,35,0.77,good,GB100,QuadraticVMin,Only: valid = good,0.7684892886589338,0.0015107113410661732
TSMC-U8C586-08_x8_y4,vrl-cs-sc-54,2212,0,0.78,good,GB100,QuadraticVMin,Only: valid = good,0.7752902272689335,0.004709772731066542
TSMC-U8C586-08_x5_y5,vrl-cs-sc-54,2231,0,0.77,good,GB100,QuadraticVMin,Only: valid = good,0.7698917507280103,0.00010824927198971324
