ECID,dut,Speedo,Temp,Vmin,valid,Chip,Model,Pipe,Guess,Error
TSMC-U8C589-25_x3_y4,vrl-cs-bg-122,2205,35,0.7,good,GB100,QuadraticVMin,Only: valid = good,0.6925881294370222,0.007411870562977763
TSMC-U8C589-23_x2_y5,vrl-cs-bg-122,2176,0,0.7,good,GB100,QuadraticVMin,Only: valid = good,0.7100134861960792,-0.010013486196079224
TSMC-U8C589-25_x3_y4,vrl-cs-bg-122,2205,0,0.73,good,GB100,QuadraticVMin,Only: valid = good,0.6975682349938181,0.032431765006181834
TSMC-U8C586-08_x8_y4,vrl-cs-sc-54,2212,105,0.68,good,GB100,QuadraticVMin,Only: valid = good,0.6879237738735478,-0.007923773873547701
TSMC-U8C586-08_x5_y5,vrl-cs-sc-54,2231,105,0.69,good,GB100,QuadraticVMin,Only: valid = good,0.6750447710273737,0.014955228972626244
TSMC-U8C586-08_x8_y4,vrl-cs-sc-54,2212,70,0.68,good,GB100,QuadraticVMin,Only: valid = good,0.6906662796749037,-0.010666279674903634
TSMC-U8C586-08_x5_y5,vrl-cs-sc-54,2231,70,0.69,good,GB100,QuadraticVMin,Only: valid = good,0.6786191506094914,0.01138084939050854
TSMC-U8C586-08_x8_y4,vrl-cs-sc-54,2212,35,0.69,good,GB100,QuadraticVMin,Only: valid = good,0.6958446509712131,-0.005844650971213117
TSMC-U8C586-08_x5_y5,vrl-cs-sc-54,2231,35,0.69,good,GB100,QuadraticVMin,Only: valid = good,0.684402982078193,0.0055970179218070015
TSMC-U8C586-08_x8_y4,vrl-cs-sc-54,2212,0,0.69,good,GB100,QuadraticVMin,Only: valid = good,0.7034588877624761,-0.013458887762476168
TSMC-U8C586-08_x5_y5,vrl-cs-sc-54,2231,0,0.7,good,GB100,QuadraticVMin,Only: valid = good,0.6923962654334788,0.007603734566521192
