ECID,dut,Speedo,Temp,Vmin,valid,Chip,Model,Pipe,Guess,Error
TSMC-U8C586-07_x4_y3,vrl-cs-bg-137,2045,35,0.7,good,GB100,QuadraticVMin,Only: valid = good,0.6903516844318114,0.00964831556818857
TSMC-U8C586-07_x3_y6,vrl-cs-bg-137,2049,35,0.7,good,GB100,QuadraticVMin,Only: valid = good,0.6903723170671365,0.009627682932863424
TSMC-U8C586-07_x4_y3,vrl-cs-bg-137,2045,0,0.71,good,GB100,QuadraticVMin,Only: valid = good,0.6978724424743876,0.012127557525612342
TSMC-U8C586-07_x3_y6,vrl-cs-bg-137,2049,0,0.7,good,GB100,QuadraticVMin,Only: valid = good,0.6983809187349408,0.0016190812650591635
TSMC-U8C590-06_x4_y5,vrl-cs-sc-106,2167,105,0.67,good,GB100,QuadraticVMin,Only: valid = good,0.6584112529121366,0.011588747087863394
TSMC-U8C590-06_x3_y4,vrl-cs-sc-106,2154,105,0.67,good,GB100,QuadraticVMin,Only: valid = good,0.6619389954565085,0.008061004543491568
TSMC-U8C590-06_x4_y5,vrl-cs-sc-106,2167,70,0.66,good,GB100,QuadraticVMin,Only: valid = good,0.6655000404882134,-0.005500040488213398
TSMC-U8C590-06_x3_y4,vrl-cs-sc-106,2154,70,0.66,good,GB100,QuadraticVMin,Only: valid = good,0.6691032430874149,-0.009103243087414836
TSMC-U8C590-06_x4_y5,vrl-cs-sc-106,2167,35,0.67,good,GB100,QuadraticVMin,Only: valid = good,0.6721220791265559,-0.0021220791265558203
TSMC-U8C590-06_x3_y4,vrl-cs-sc-106,2154,35,0.67,good,GB100,QuadraticVMin,Only: valid = good,0.6758182884338595,-0.005818288433859453
TSMC-U8C590-06_x4_y5,vrl-cs-sc-106,2167,0,0.68,good,GB100,QuadraticVMin,Only: valid = good,0.6782773688271684,0.0017226311728316679
TSMC-U8C590-06_x3_y4,vrl-cs-sc-106,2154,0,0.68,good,GB100,QuadraticVMin,Only: valid = good,0.682084131495845,-0.0020841314958449653
TSMC-U8C589-23_x2_y5,vrl-cs-bg-106,2176,105,0.66,good,GB100,QuadraticVMin,Only: valid = good,0.6571153865637314,0.002884613436268668
TSMC-U8C589-25_x3_y4,vrl-cs-bg-106,2205,105,0.66,good,GB100,QuadraticVMin,Only: valid = good,0.6470325638627497,0.012967436137250377
TSMC-U8C589-23_x2_y5,vrl-cs-bg-106,2176,70,0.65,good,GB100,QuadraticVMin,Only: valid = good,0.6640832015606462,-0.01408320156064613
TSMC-U8C589-25_x3_y4,vrl-cs-bg-106,2205,70,0.65,good,GB100,QuadraticVMin,Only: valid = good,0.6533628687311408,-0.003362868731140778
TSMC-U8C589-23_x2_y5,vrl-cs-bg-122,2176,35,0.66,good,GB100,QuadraticVMin,Only: valid = good,0.6706163604327378,-0.010616360432737726
